,EPS Rating,Avg. Advance
0,1.0,-10.221918684862475
1,2.0,-19.93656359029682
2,3.0,-5.088323337493703
3,4.0,-14.986360769061113
4,5.0,-8.355263045130247
5,6.0,-7.276337221085511
6,7.0,-12.673840826147226
7,8.0,-13.36312720322857
8,9.0,-14.28656496905973
9,10.0,-7.033815649362235
10,11.0,-10.118098690906102
11,12.0,-6.627616697080962
12,13.0,-10.114765632735747
13,14.0,-9.649277728670533
14,15.0,-5.53165149645613
15,16.0,-2.3574597477158026
16,17.0,-12.597929013661282
17,18.0,-6.084401509015998
18,19.0,-14.919629409715855
19,20.0,-15.172145666558645
20,21.0,-13.262457487190495
21,22.0,-8.85590851882766
22,23.0,-7.010572423201194
23,24.0,-5.344919334956801
24,25.0,-5.046313971657756
25,26.0,-11.316785862810859
26,27.0,-4.927478777799153
27,28.0,-13.407070093418472
28,29.0,-9.461397933263372
29,30.0,-4.496018352854172
30,31.0,-8.207702118744834
31,32.0,-6.16340254908835
32,33.0,-3.3891400252887114
33,34.0,-7.472804390940832
34,35.0,-9.329871904148991
35,36.0,-8.311262987729414
36,37.0,0.6225291690331521
37,38.0,-6.724664958609834
38,39.0,-2.692188160309764
39,40.0,-13.879194752592724
40,41.0,-8.426946426798633
41,42.0,-4.020882958495302
42,43.0,-4.555179332008465
43,44.0,-12.246772226413375
44,45.0,-5.623136188940403
45,46.0,-10.122909839230248
46,47.0,-7.466055189426796
47,48.0,-4.70127492850394
48,49.0,-5.668410151028058
49,50.0,-4.5541228413771595
50,51.0,-4.230392864566868
51,52.0,-3.728263209800996
52,53.0,-12.73126166687249
53,54.0,-2.92117066898884
54,55.0,-7.319948456686557
55,56.0,-4.257168979698034
56,57.0,-7.600817292633729
57,58.0,-0.7579419321652874
58,59.0,0.2777278958220961
59,60.0,-2.0900512586872444
60,61.0,1.593850364284192
61,62.0,-0.255733495717808
62,63.0,-7.294665764390171
63,64.0,-2.9211316618832264
64,65.0,-6.520690214024852
65,66.0,-0.05798133043425189
66,67.0,-5.19855230484479
67,68.0,-3.288426679629824
68,69.0,-2.1921204752107446
69,70.0,-5.0086345467431865
70,71.0,-3.042708020447833
71,72.0,-1.8183424053154909
72,73.0,-5.41353105495426
73,74.0,-3.879055486341192
74,75.0,-3.065502433686576
75,76.0,-3.0844938858242514
76,77.0,-2.439105552706821
77,78.0,-0.9357351492027628
78,79.0,-3.111584863713516
79,80.0,0.9696291686555678
80,81.0,1.2463206637323592
81,82.0,-0.9558590960878703
82,83.0,-5.543840036475091
83,84.0,-4.065898004091411
84,85.0,-1.2713455676362886
85,86.0,0.46282676943130846
86,87.0,-0.8023914677562093
87,88.0,-2.8121724960463457
88,89.0,0.3248208751767355
89,90.0,-0.3619186389184958
90,91.0,2.095680536762877
91,92.0,-0.42794054195613473
92,93.0,-1.1735315444447967
93,94.0,-0.9081730003182847
94,95.0,-2.9514409660208663
95,96.0,-4.248323938429746
96,97.0,-2.3920605878008696
97,98.0,-5.794026138735046
98,99.0,-7.397693892493311
