,Composite Rating,Avg. Advance
0,1.0,2.345391878244621
1,2.0,36.999086528690505
2,3.0,22.845671708005554
3,4.0,40.08642538740527
4,5.0,26.715292605144626
5,6.0,3.8439084940983
6,7.0,25.12484573359627
7,8.0,9.645584817409313
8,9.0,10.27080516885466
9,10.0,24.917107053755103
10,11.0,18.784935581810483
11,12.0,1.0537182872672954
12,13.0,47.417192852654736
13,14.0,8.972424459586298
14,15.0,48.958791370054854
15,16.0,2.4680105056311334
16,17.0,7.578988227326362
17,18.0,12.119892844518583
18,19.0,1.1782102591093653
19,20.0,13.981601808751101
20,21.0,6.609042907901692
21,22.0,11.52379266052705
22,23.0,12.507620944042712
23,24.0,22.825327500117965
24,25.0,22.206374784673404
25,26.0,6.583372886938586
26,27.0,8.241374748779371
27,28.0,14.261835750850555
28,29.0,22.44215801899142
29,30.0,20.403817236119306
30,31.0,10.676344128215764
31,32.0,14.587606354148031
32,33.0,9.742317940427306
33,34.0,6.614490220724506
34,35.0,6.620077825650214
35,36.0,7.697157560843539
36,37.0,7.585848508692037
37,38.0,8.372112494289652
38,39.0,3.994242984547591
39,40.0,23.10398780106096
40,41.0,23.503782254440974
41,42.0,15.39799364404729
42,43.0,6.628825620886937
43,44.0,11.44370003103022
44,45.0,3.9060143637044855
45,46.0,13.675531683147437
46,47.0,8.978979641559857
47,48.0,8.260023113628908
48,49.0,6.319556631970336
49,50.0,18.144802157747126
50,51.0,9.583817854497644
51,52.0,11.833556416254043
52,53.0,21.656411479404277
53,54.0,8.655631453061082
54,55.0,7.260122239869703
55,56.0,6.482811887061111
56,57.0,9.081529926697339
57,58.0,19.43311112321398
58,59.0,8.7094681123243
59,60.0,3.8256403480147285
60,61.0,5.2599418002579545
61,62.0,8.59209594788035
62,63.0,7.000475358268645
63,64.0,6.9455118963575195
64,65.0,10.836933497329307
65,66.0,6.966119604142955
66,67.0,11.075489881645302
67,68.0,12.735661684807873
68,69.0,6.7114606857458625
69,70.0,6.63633934861402
70,71.0,9.199012288392693
71,72.0,9.050655919195778
72,73.0,9.158706360876456
73,74.0,7.761141242463888
74,75.0,8.406005210789218
75,76.0,10.44676767437536
76,77.0,10.772963890211443
77,78.0,9.436962238049432
78,79.0,7.783186161676646
79,80.0,7.764190826525084
80,81.0,9.75792599081977
81,82.0,11.562235926012963
82,83.0,8.222680840115043
83,84.0,10.41527833157181
84,85.0,5.991900613734326
85,86.0,9.007221676729637
86,87.0,5.21770442032225
87,88.0,5.487270311441327
88,89.0,8.84141851543842
89,90.0,6.455780945650851
90,91.0,6.855760669718452
91,92.0,3.9747266372247374
92,93.0,4.134878069593663
93,94.0,4.192201512924257
94,95.0,7.501514046764243
95,96.0,7.144352202314398
96,97.0,4.965169676824758
97,98.0,7.013166193544122
98,99.0,8.604556539510712
